StoreName,Review,Keywords_Sentiments
브레드칸 청량리점,크림도넛 노티드 맛나서 너무맛있음 패스츄리도 샀는데 얘도 마싯슴.. 뭐지.. 또가면 생크림스틱? 사야지,"크림도넛(Positive), 맛있음(Positive), 패스츄리(Positive), 마싯슴(Positive), 생크림스틱(Positive)"
회기왕갈비탕,너무 맛있고 양도 많아거 한달에 3번이상은 방문해요 회기 맛집 강추!!!,"맛있고 양도 많아(Positive), 한달에 3번 이상 방문(Positive), 회기 맛집 강추(Positive)"
무초타코,회기 브리또 최애 맛집이에요! 양도 많다보니 갈 때마다 배터지게 먹고 옵니다,"최애 맛집(Positive), 양도 많다(Positive), 배터지게 먹고 옵니다(Positive)"
베브릿지 한국외대점,베이글샌드위치 맛있어용 👍,베이글샌드위치(Positive)
롤앤롤김밥,친절하세요! 근데 김밥이 엄청나게 맛있는건 아니에요 평타정도 굳이 찾아가서 먹을 맛은 아닙니다! 주변에 있으면 먹을것 같아용,"친절히(Positive), 김밥 맛(Negative)"
153스트리트,수제버거라 그런지 육즙이 풍부해서 맛있었어요! 다 먹고나니 생각보다 배불렀습니다 어니언링도 맛있었는데 쪼금 탄 것 같아서 아쉬웠어요,"육즙이 풍부(Positive), 맛있었어요(Positive), 배불렀습니다(Positive), 어니언링(Positive), 쪼금 탄 것 같아서 아쉬웠어요(Negative)"
푸른하늘,라볶이 양이 진짜 미친듯이 많아요⭐️⭐️참치김밥은 언제나 최고입니다 ❤️,"라볶이 양(Positive), 참치김밥(Positive)"
베브릿지 한국외대점,신또가 너무 맛있어서 맨날 먹으러 와요 아보카도 바나나신또에 피스타치오 추가하면 진짜 넘 맛있습니다 !!!,"맛있다(Positive), 아보카도 바나나신또(Positive), 피스타치오 추가(Positive)"
은하곱창,곱창전골 일등,"곱창(Positive), 전골(Positive)"
봄의정원 회기점,소개팅맛집 인가요?밥먹는데 주변 3테이블이 전부 소개팅 중 파스타 라자냐가 엄청 맛있고2층 분위기가 좋은 곳 ♥,"소개팅맛집(Positive), 파스타 라자냐(Positive), 맛있고(Positive), 2층 분위기(Positive)"
브레드칸 청량리점,이것저것 많이 샀는데도 가격이 저렴한 게 제일 장점! 대신 맛은 딱 가격만큼의 투박함이라... 도너츠는 나쁘지 않은데 시장이 더 싸서 거기로 갈 것 같고 크림 들어간 류는 차라리 비싼 걸 먹을 것 같습니다 식물성도 잘 먹는다고 생각했는데 여기 건 좀 안맞나봐요,"가격이 저렴한(Positive), 맛은 투박함(Negative), 도너츠 나쁘지 않은(Positive), 시장이 더 싸다(Negative), 식물성 잘 안맞다(Negative)"
정정,가지 튀김 바삭하고 담백해서 완전 환상적이고 중화냉면도 굿.소룡포도 좋았어요.재즈 음악도 좋았고 ...실내 인테리어도 맘에 들어요.다른 메뉴도 먹어보고 싶어서 다시 갈 예정,"가지 튀김(Positive), 중화냉면(Positive), 소룡포(Positive), 재즈 음악(Positive), 실내 인테리어(Positive)"
153스트리트,친절하시고 양도 많아서 너무 맛있었어요. 이문동햄버거집으로 추천합니다!,"친절하시고(Positive), 양도 많아서(Positive), 너무 맛있었어요(Positive)"
은하곱창 시립대,초심 잃음,초심 잃음(Negative)
오늘통닭 신촌직영점,치킨 부드럽고 맛있어요국물떡볶이도 추천 👍,"치킨 부드럽고 맛있어요(Positive), 국물떡볶이 추천(Positive)"
서가네 정육식당,고기 육향이 찐하고 맛있어요! 남으면 포장도 가능하니까 큰소로 드세요!! 냉면도 짱맛,"고기 육향(Positive), 맛있어요(Positive), 냉면(Positive), 포장 가능(Positive)"
신락원,아이들4명 어른2명 룸으로 예약하려 전화했더니룸은 요리 주문필수라고 해서 크림새우 대자 탕수육 짜장하나 짬뽕 3개 주문했습니다맛집이라고갔는데 짜장이랑 짬뽕은 싱겁고 맹탕이었고그나마 요리는 먹을만해서 배부르게먹고 나왔는데계산하는중 점원인지 사장인지 룸에서 드시면 10만원이상 먹어야한다며...97 000원 나왔는데 3천원을 채웠어야하나요?구지 그런말을 해야만 했는지 어이가없네요룸도 무슨 주방옆에 학고방처럼 해놔가지고다시는 이집 안갈껍니다 동네에서 이렇게 장사하시면 안되죠!!!,"룸 예약 정책(Negative), 크림새우와 탕수육 맛(Positive), 짜장과 짬뽕 맛(Negative), 주방 옆 방 분위기(Negative), 점원의 태도(Negative)"
베브릿지 한국외대점,배민 포장으로 닭가슴햄 토스트 시켜서 포장 가지러 갔다가 직원분 만드시는거 보고 현장결제로 하나 더 지름... 닭가슴햄이랑 사과바나나 토스트 다 진짜 너무 맛있어요 하나는 냉장고 넣어두고 다음날 먹었는데도 여전히 맛있더라구요...👍스무디볼로 자주 가던 곳인데 이제 샌드위치까지 생겨서 진짜 자주갈거같아여!!!!!! ♥️ 오래오래 있어주세요.....,"닭가슴햄 토스트 맛(Positive), 사과바나나 토스트 맛(Positive), 직원 서비스(Positive), 스무디볼(Positive), 샌드위치 추가(Positive)"
고냉지,김치찌개가 너무맛있는데비빔밥도 맛있게 먹었어요,"김치찌개(Positive), 비빔밥(Positive)"
정육면체 신촌,처음 방문하는 곳인데 생각보다 괜찮았어요.집에서 땅콩소스 만들어서 비벼먹는거 좋아하능 사람으로써는 대만족이고 닭가슴살 좋아하는 저로썬 유린기도 대만족!,"땅콩소스(Positive), 유린기(Positive)"
베브릿지 한국외대점,근처 올 일 있어서 들러봤어요.세계음료점?을 표방하고 있어 그런지 메뉴가 진짜 다양해요.키오스크에서 주문하는 시스템이고 대학가 앞이라 그런지 가성비가 좋아보였어요.드래곤볼스무디볼 먹었고 용과가 들어있는거였어요.얼음씹히는 느낌이나 싱거운 느낌 없이 진하면서 자연스러운 스무디맛이에요.씹히는 식감 좋아해서 햄프씨드 추가했고 기본으로 사과랑 바나나가 들어있어요.새콤달콤 건강한 맛이고 키오스크 주문인데 더하고 빼는 옵션이 상세하고 다양하게 되어있었어요.인테리어는 뭔가 추억의 느낌인데 아주 오래 전 강남역 지하상가에 있던 샌드위치랑 쥬스 팔던 가게 느낌이에요.인테리어라기보다도 메뉴가 많아 그런지 재료가 조금씩 보여서 그런 것 같아요.다른곳에서 못 보던 다양한 메뉴가 있어서 근처 살면 또 와보고 싶어요.,"메뉴 다양성(Positive), 가성비(Positive), 음료 맛(Positive), 키오스크 주문 시스템(Positive), 인테리어(Positive)"
삭 수제튀김 전문점 이화본점,튀김 뿐만 아니라 떡볶이도 너무 맛있어요,"튀김(Positive), 떡볶이(Positive), 맛있어요(Positive)"
서울뼈구이매운족발,남냠굿,"맛(Positive), 위생(Positive), 서비스(Positive)"
란주탕슉,많이 안맵고 맛있어영🥰,"많이 안맵고(Positive), 맛있어영(Positive)"
회기왕족발보쌈,로컬 족발 맛집!,족발(Positive)
비밀 이대,진정한 인생빵집. 추천합니다.,"진정한 인생빵집(Positive), 추천합니다(Positive)"
아민 이화,분위기 좋고 너무 좋아요,"분위기(Positive), 좋아(Positive)"
란주탕슉,맛있는데 좀 짜요,"맛있다(Positive), 짜다(Negative)"
가야가야,해산물 육수 향을 싫어하시는분은 그냥 돈코츠나 톤코츠 미소로 드시는걸 추천드려요!!처음 먹어보는 맛이었지만 돈코츠교카이라멘이 궁금해서 먹어본거고 타마고추가는 진짜 정말 필수입니다 맛있어요,"해산물 육수 향(Negative), 돈코츠 교카이 라멘(Positive), 타마고 추가(Positive), 맛있어요(Positive)"
정든그릇,근처에 살아서 산책하다가 가끔 가는집인데 이제 더 이상 안 가려고 합니다성실히 모은 도장을 쿠폰에 다 채워서 가져갔더니 9월까지였다는 서빙하시는 여직원의 딱딱하고 불친절한 말투..쿠폰에 날짜나 기간이 명시되어 있지 않다는 점.. 결국에 약속 안 지키신 셈입니다행사가 끝났더라도 다른 가게 같은 경우는 채운데까지 해주시고 더이상 쿠폰 도장 발급하지 않다 등 식으로 할텐데 이집은 손님 대우 잘 못하는 것 같아 아쉽게 생각합니다맛은 그럭저럭 괜찮고 무엇보다 매번 기분좋게 다녀가서 계속 갔던 곳인데 이런 불친절한 태도를 보니 정이 뚝 떨어집니다약속한 서비스는 불과 만몇천원짜리이지만 그것보다 가게를 좋아하는 손님과 그들의 지인들도 잃은 손해가 더 크다고 봅니다,"여직원의 딱딱하고 불친절한 말투(Negative), 손님 대우(Negative), 약속한 서비스(Negative), 맛은 그럭저럭 괜찮고(Positive), 정이 뚝 떨어집니다(Negative)"
샤로스톤,살치살 스테이크 너무너무 잘 먹었습니다. 다만 매장 안이 너무 더웠어요.,"살치살 스테이크(Positive), 매장 안(Negative)"
정정,항상 대기가 많은데 오픈런 했습니다 맛있고 깔끔한 맛이에요,"대기 많은(Negative), 오픈런(Positive), 맛있다(Positive), 깔끔한 맛(Positive)"
샤로스톤,꺄르르 제가 여길 왜 지금 왔을 까요! 샤로스톤 계속 오고 싶었는데 드디어 왔습니다 남자친구랑 데이트하러 갔는데 서로 너무 좋다고 칭찬만 잔뜩 하고 왔네요!! ️ 회기에 이런 곳이 있었다니.. 친구들 놀러오면 자주 델꼬 가야겠습니다 사장님도 친절하시구 고기도 완전 신선한 것 같아요 또 올게용,"샤로스톤(Positive), 데이트(Positive), 친구들 놀러오면(Positive), 사장님 친절(Positive), 고기 신선(Positive)"
싸왓디타이,자주 가는 곳이에요!!! 양도 많고 재료가 신선한게 느껴집니다 새우완자튀김 탱글탱글 맛있고 똠얌타래 처음 먹어봤는데 보들보들 맛있어요!!!!!!! 팟타이 라드나도 맛있어요!!,"양도 많고 재료가 신선한게 느껴집니다(Positive), 새우완자튀김 탱글탱글 맛있고(Positive), 똠얌타래 보들보들 맛있어요(Positive), 팟타이 라드나도 맛있어요(Positive)"
신락원,유니짜장 맛있어요,맛있어요(Positive)
은하곱창,양 많아서 좋네요,양(Positive)
서울뼈구이 본점,웨이팅이 있는 집이라서 오픈시간 맞춰 갔는데도금새 자리가 꽉 찼어요 음식 나오는 시간이조금걸리는 편이고...이모님들 좀 불친절 하신편 뼈구이맛은 중간맛으로 살짝 매콤해서 좋고양념맛이 호불호없는 감칠맛 좋네요 뼈가 큼직큼직 한데 양이 사실 적은편이라서인원수보다 더 시켜야 배불러요 반찬으로 동치미무가 깔끔하고 시원해서 맛있었어요,"이모님들 불친절(Negative), 뼈구이 맛(Positive), 양념 맛(Positive), 뼈가 큼직하지만 양 적음(Negative), 동치미무 맛(Positive)"
최원석의돼지한판&서해쭈꾸미 시립대점,깔끔하게 구워주시고 적당한 크기로 썰어주시기까지! 고기 편하게 먹고 왔어요 여러 김치 장아찌 상추 당귀쌈 여러 밑반찬과 찍어먹는 소금 와사비 쌈장 된장찌개까지 깔끔한 맛이에요! 2인이 삼겹살 300g 삼겹살 볶음밥 계란찜 이렇게 먹었는데 정말 배부르게 먹고 왔습니다 주차도 식당 옆 출입구가 있어서 편해요 ️ 식당이 좌석이 많아서 가족식사 단체모임하면 딱 좋겠어요👏,"깔끔하게 구워주시고 적당한 크기로 썰어주시기(Positive), 깔끔한 맛(Positive), 주차 편이성(Positive), 가족식사 단체모임에 적합(Positive), 좌석 많음(Positive)"
자가제빵선명희피자 외대점,되게 맛있어요 또 먹으러 갈거에욥,"맛있어요(Positive), 또 먹으러 갈거에요(Positive)"
여기가좋겠네,그냥 닭볶음탕.... 고기떡볶이가 더 맛있어요 웨이팅할 맛은 아니예요 양은 진짜 많긴 함,"닭볶음탕(Negative), 고기떡볶이(Positive), 웨이팅(Negative), 양(Positive)"
베브릿지 한국외대점,요거트볼 중에 제일 맛있어용,요거트볼 맛(Positive)
서가네 정육식당,맛있고 음식도 저렴해서 자주 와요. 맛있어요.,"맛(Positive), 저렴함(Positive)"
비밀 이대,가성비 갑 샌드위치 양상추 많은건 반쪽만 먹어도 배부름늦게가면 품절되는 날이 많아서 슬프다....,"가성비 갑(Positive), 양상추 많은(Positive), 배부름(Positive), 늦게 가면 품절(Negative), 슬프다(Negative)"
서울뼈구이 본점,안매운맛 간장맛 돼지 갈비찜 맛.중간맛 먹을수록 맵기가 올라옴.양이 적음.식사로 먹기엔 좀 그렇고 술 안주로 한번은 먹을만함.,"돼지 갈비찜 맛(Positive), 맵기가 올라옴(Negative), 양이 적음(Negative), 술 안주로 먹을만함(Positive)"
쭈꾸미블루스 신촌본점,쭈꾸미가 엄청 매콤하고 탱글탱글 식감이 너무 맛있습니다. 삼겹살이랑 깻잎 김이랑 마요네즈랑 같이 싸먹는 조합이 엄청 미쳤어요. 계란찜도 무한으로 먹을 수 있어서 좋고 쭈꾸미 양념이 볶음밥이랑 같이 먹으면 꿀맛! 볶음밥까지 같이 추천드려요! 가게분위기도 옛날 구멍가게 인테리어가 멋집니다 쭈꾸미 맛집이네요,"쭈꾸미 맛(Positive), 쭈꾸미 식감(Positive), 삼겹살 깻잎 김 조합(Positive), 계란찜 무한 제공(Positive), 가게 분위기(Positive)"
파치,외대 맛집이에요 혼밥하기에도 너무 좋고 사장님도 친절하셔서 자주 옵니다. 매장도 넓어서 단체 식사도 가능할 거 같아요. 근처 파스타집 중에 여기가 제일 부담없이 맛있는 거 같습니다,"혼밥하기 좋다(Positive), 사장님 친절함(Positive), 매장 넓다(Positive), 맛있다(Positive)"
롤앤롤김밥,매운잡채김밥 맛있어요,"매운잡채김밥(Positive), 맛있어요(Positive)"
소바연구소 신촌본점,고등어메밀소바랑 넙적소바 진짜 맛있어요! 고등어가 엄청 부드럽고 간간하니 메밀이랑 잘 어울리고 넙적소바 드실 때 들기름 꼭 추가해서 드세요 새로운 맛입니다 맛있어요!! 다음에 서울 놀러오면 또 오겠습니당,"고등어메밀소바(Positive), 고등어(Positive), 넙적소바(Positive), 새로운 맛(Positive), 맛있어요(Positive)"
안녕유부,치즈우동볶이 정말 매주 먹음👍,치즈우동볶이(Positive)
을밀대 본점,대기줄 길었지만 맛있게 먹었어요 굿굿여름이면 꼭 가줘야함,"대기줄(Negative), 맛있게 먹었어요(Positive), 굿굿(Positive), 여름이면 꼭 가줘야함(Positive)"
